center,left,right,angle,a,b,velocity
IMG\center_2018_07_16_17_13_04_135.jpg,IMG\left_2018_07_16_17_13_04_135.jpg,IMG\right_2018_07_16_17_13_04_135.jpg,-0.1454492,1.0,0.0,30.18335
IMG\center_2018_07_16_17_13_04_208.jpg,IMG\left_2018_07_16_17_13_04_208.jpg,IMG\right_2018_07_16_17_13_04_208.jpg,0.0,1.0,0.0,30.1901
IMG\center_2018_07_16_17_13_04_276.jpg,IMG\left_2018_07_16_17_13_04_276.jpg,IMG\right_2018_07_16_17_13_04_276.jpg,0.0,1.0,0.0,30.1902
IMG\center_2018_07_16_17_13_04_355.jpg,IMG\left_2018_07_16_17_13_04_355.jpg,IMG\right_2018_07_16_17_13_04_355.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_04_421.jpg,IMG\left_2018_07_16_17_13_04_421.jpg,IMG\right_2018_07_16_17_13_04_421.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_13_04_490.jpg,IMG\left_2018_07_16_17_13_04_490.jpg,IMG\right_2018_07_16_17_13_04_490.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_13_04_558.jpg,IMG\left_2018_07_16_17_13_04_558.jpg,IMG\right_2018_07_16_17_13_04_558.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_13_04_634.jpg,IMG\left_2018_07_16_17_13_04_634.jpg,IMG\right_2018_07_16_17_13_04_634.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_04_709.jpg,IMG\left_2018_07_16_17_13_04_709.jpg,IMG\right_2018_07_16_17_13_04_709.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_04_785.jpg,IMG\left_2018_07_16_17_13_04_785.jpg,IMG\right_2018_07_16_17_13_04_785.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_04_859.jpg,IMG\left_2018_07_16_17_13_04_859.jpg,IMG\right_2018_07_16_17_13_04_859.jpg,0.0,1.0,0.0,30.19023
IMG\center_2018_07_16_17_13_04_931.jpg,IMG\left_2018_07_16_17_13_04_931.jpg,IMG\right_2018_07_16_17_13_04_931.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_13_05_004.jpg,IMG\left_2018_07_16_17_13_05_004.jpg,IMG\right_2018_07_16_17_13_05_004.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_05_071.jpg,IMG\left_2018_07_16_17_13_05_071.jpg,IMG\right_2018_07_16_17_13_05_071.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_13_05_144.jpg,IMG\left_2018_07_16_17_13_05_144.jpg,IMG\right_2018_07_16_17_13_05_144.jpg,-0.2,1.0,0.0,30.17981
IMG\center_2018_07_16_17_13_05_213.jpg,IMG\left_2018_07_16_17_13_05_213.jpg,IMG\right_2018_07_16_17_13_05_213.jpg,-0.1347167,1.0,0.0,30.18876
IMG\center_2018_07_16_17_13_05_282.jpg,IMG\left_2018_07_16_17_13_05_282.jpg,IMG\right_2018_07_16_17_13_05_282.jpg,0.0,1.0,0.0,30.18941
IMG\center_2018_07_16_17_13_05_351.jpg,IMG\left_2018_07_16_17_13_05_351.jpg,IMG\right_2018_07_16_17_13_05_351.jpg,0.0,1.0,0.0,30.19013
IMG\center_2018_07_16_17_13_05_420.jpg,IMG\left_2018_07_16_17_13_05_420.jpg,IMG\right_2018_07_16_17_13_05_420.jpg,0.0,1.0,0.0,30.19023
IMG\center_2018_07_16_17_13_05_487.jpg,IMG\left_2018_07_16_17_13_05_487.jpg,IMG\right_2018_07_16_17_13_05_487.jpg,0.0,1.0,0.0,30.19024
IMG\center_2018_07_16_17_13_05_556.jpg,IMG\left_2018_07_16_17_13_05_556.jpg,IMG\right_2018_07_16_17_13_05_556.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_05_623.jpg,IMG\left_2018_07_16_17_13_05_623.jpg,IMG\right_2018_07_16_17_13_05_623.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_05_694.jpg,IMG\left_2018_07_16_17_13_05_694.jpg,IMG\right_2018_07_16_17_13_05_694.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_13_05_768.jpg,IMG\left_2018_07_16_17_13_05_768.jpg,IMG\right_2018_07_16_17_13_05_768.jpg,-0.15,1.0,0.0,30.18428
IMG\center_2018_07_16_17_13_05_836.jpg,IMG\left_2018_07_16_17_13_05_836.jpg,IMG\right_2018_07_16_17_13_05_836.jpg,-0.1159699,1.0,0.0,30.18858
IMG\center_2018_07_16_17_13_05_906.jpg,IMG\left_2018_07_16_17_13_05_906.jpg,IMG\right_2018_07_16_17_13_05_906.jpg,0.0,1.0,0.0,30.18991
IMG\center_2018_07_16_17_13_05_975.jpg,IMG\left_2018_07_16_17_13_05_975.jpg,IMG\right_2018_07_16_17_13_05_975.jpg,0.0,1.0,0.0,30.19022
IMG\center_2018_07_16_17_13_06_048.jpg,IMG\left_2018_07_16_17_13_06_048.jpg,IMG\right_2018_07_16_17_13_06_048.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_06_118.jpg,IMG\left_2018_07_16_17_13_06_118.jpg,IMG\right_2018_07_16_17_13_06_118.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_13_06_189.jpg,IMG\left_2018_07_16_17_13_06_189.jpg,IMG\right_2018_07_16_17_13_06_189.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_06_257.jpg,IMG\left_2018_07_16_17_13_06_257.jpg,IMG\right_2018_07_16_17_13_06_257.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_13_06_324.jpg,IMG\left_2018_07_16_17_13_06_324.jpg,IMG\right_2018_07_16_17_13_06_324.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_06_391.jpg,IMG\left_2018_07_16_17_13_06_391.jpg,IMG\right_2018_07_16_17_13_06_391.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_13_06_460.jpg,IMG\left_2018_07_16_17_13_06_460.jpg,IMG\right_2018_07_16_17_13_06_460.jpg,-0.05,1.0,0.0,30.18971
IMG\center_2018_07_16_17_13_06_535.jpg,IMG\left_2018_07_16_17_13_06_535.jpg,IMG\right_2018_07_16_17_13_06_535.jpg,-0.25,1.0,0.0,30.17479
IMG\center_2018_07_16_17_13_06_606.jpg,IMG\left_2018_07_16_17_13_06_606.jpg,IMG\right_2018_07_16_17_13_06_606.jpg,-0.0835593,1.0,0.0,30.19046
IMG\center_2018_07_16_17_13_06_678.jpg,IMG\left_2018_07_16_17_13_06_678.jpg,IMG\right_2018_07_16_17_13_06_678.jpg,0.0,1.0,0.0,30.18938
IMG\center_2018_07_16_17_13_06_751.jpg,IMG\left_2018_07_16_17_13_06_751.jpg,IMG\right_2018_07_16_17_13_06_751.jpg,0.0,1.0,0.0,30.19043
IMG\center_2018_07_16_17_13_06_823.jpg,IMG\left_2018_07_16_17_13_06_823.jpg,IMG\right_2018_07_16_17_13_06_823.jpg,0.0,1.0,0.0,30.19023
IMG\center_2018_07_16_17_13_06_891.jpg,IMG\left_2018_07_16_17_13_06_891.jpg,IMG\right_2018_07_16_17_13_06_891.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_06_963.jpg,IMG\left_2018_07_16_17_13_06_963.jpg,IMG\right_2018_07_16_17_13_06_963.jpg,-0.1,1.0,0.0,30.18809
IMG\center_2018_07_16_17_13_07_030.jpg,IMG\left_2018_07_16_17_13_07_030.jpg,IMG\right_2018_07_16_17_13_07_030.jpg,-0.1482685,1.0,0.0,30.18579
IMG\center_2018_07_16_17_13_07_103.jpg,IMG\left_2018_07_16_17_13_07_103.jpg,IMG\right_2018_07_16_17_13_07_103.jpg,0.0,1.0,0.0,30.18964
IMG\center_2018_07_16_17_13_07_175.jpg,IMG\left_2018_07_16_17_13_07_175.jpg,IMG\right_2018_07_16_17_13_07_175.jpg,0.0,1.0,0.0,30.19017
IMG\center_2018_07_16_17_13_07_242.jpg,IMG\left_2018_07_16_17_13_07_242.jpg,IMG\right_2018_07_16_17_13_07_242.jpg,0.0,1.0,0.0,30.19022
IMG\center_2018_07_16_17_13_07_310.jpg,IMG\left_2018_07_16_17_13_07_310.jpg,IMG\right_2018_07_16_17_13_07_310.jpg,-0.2,1.0,0.0,30.18078
IMG\center_2018_07_16_17_13_07_382.jpg,IMG\left_2018_07_16_17_13_07_382.jpg,IMG\right_2018_07_16_17_13_07_382.jpg,-0.35,1.0,0.0,30.16453
IMG\center_2018_07_16_17_13_07_456.jpg,IMG\left_2018_07_16_17_13_07_456.jpg,IMG\right_2018_07_16_17_13_07_456.jpg,-0.1991906,1.0,0.0,30.18986
IMG\center_2018_07_16_17_13_07_529.jpg,IMG\left_2018_07_16_17_13_07_529.jpg,IMG\right_2018_07_16_17_13_07_529.jpg,0.0,1.0,0.0,30.18773
IMG\center_2018_07_16_17_13_07_600.jpg,IMG\left_2018_07_16_17_13_07_600.jpg,IMG\right_2018_07_16_17_13_07_600.jpg,0.0,1.0,0.0,30.18943
IMG\center_2018_07_16_17_13_07_670.jpg,IMG\left_2018_07_16_17_13_07_670.jpg,IMG\right_2018_07_16_17_13_07_670.jpg,0.0,1.0,0.0,30.19056
IMG\center_2018_07_16_17_13_07_738.jpg,IMG\left_2018_07_16_17_13_07_738.jpg,IMG\right_2018_07_16_17_13_07_738.jpg,-0.05,1.0,0.0,30.19004
IMG\center_2018_07_16_17_13_07_807.jpg,IMG\left_2018_07_16_17_13_07_807.jpg,IMG\right_2018_07_16_17_13_07_807.jpg,-0.25,1.0,0.0,30.17637
IMG\center_2018_07_16_17_13_07_881.jpg,IMG\left_2018_07_16_17_13_07_881.jpg,IMG\right_2018_07_16_17_13_07_881.jpg,-0.2714262,1.0,0.0,30.17678
IMG\center_2018_07_16_17_13_07_955.jpg,IMG\left_2018_07_16_17_13_07_955.jpg,IMG\right_2018_07_16_17_13_07_955.jpg,-0.03044739,1.0,0.0,30.19015
IMG\center_2018_07_16_17_13_08_022.jpg,IMG\left_2018_07_16_17_13_08_022.jpg,IMG\right_2018_07_16_17_13_08_022.jpg,0.0,1.0,0.0,30.18945
IMG\center_2018_07_16_17_13_08_091.jpg,IMG\left_2018_07_16_17_13_08_091.jpg,IMG\right_2018_07_16_17_13_08_091.jpg,0.0,1.0,0.0,30.19013
IMG\center_2018_07_16_17_13_08_159.jpg,IMG\left_2018_07_16_17_13_08_159.jpg,IMG\right_2018_07_16_17_13_08_159.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_13_08_229.jpg,IMG\left_2018_07_16_17_13_08_229.jpg,IMG\right_2018_07_16_17_13_08_229.jpg,0.0,1.0,0.0,30.19
IMG\center_2018_07_16_17_13_08_297.jpg,IMG\left_2018_07_16_17_13_08_297.jpg,IMG\right_2018_07_16_17_13_08_297.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_08_370.jpg,IMG\left_2018_07_16_17_13_08_370.jpg,IMG\right_2018_07_16_17_13_08_370.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_08_440.jpg,IMG\left_2018_07_16_17_13_08_440.jpg,IMG\right_2018_07_16_17_13_08_440.jpg,0.0,1.0,0.0,30.19063
IMG\center_2018_07_16_17_13_08_511.jpg,IMG\left_2018_07_16_17_13_08_511.jpg,IMG\right_2018_07_16_17_13_08_511.jpg,0.0,1.0,0.0,30.19024
IMG\center_2018_07_16_17_13_08_582.jpg,IMG\left_2018_07_16_17_13_08_582.jpg,IMG\right_2018_07_16_17_13_08_582.jpg,0.0,1.0,0.0,30.19025
IMG\center_2018_07_16_17_13_08_651.jpg,IMG\left_2018_07_16_17_13_08_651.jpg,IMG\right_2018_07_16_17_13_08_651.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_13_08_719.jpg,IMG\left_2018_07_16_17_13_08_719.jpg,IMG\right_2018_07_16_17_13_08_719.jpg,-0.05,1.0,0.0,30.19049
IMG\center_2018_07_16_17_13_08_792.jpg,IMG\left_2018_07_16_17_13_08_792.jpg,IMG\right_2018_07_16_17_13_08_792.jpg,-0.25,1.0,0.0,30.17312
IMG\center_2018_07_16_17_13_08_863.jpg,IMG\left_2018_07_16_17_13_08_863.jpg,IMG\right_2018_07_16_17_13_08_863.jpg,-0.45,1.0,0.0,30.15098
IMG\center_2018_07_16_17_13_08_935.jpg,IMG\left_2018_07_16_17_13_08_935.jpg,IMG\right_2018_07_16_17_13_08_935.jpg,-0.6000001,1.0,0.0,30.1338
IMG\center_2018_07_16_17_13_09_004.jpg,IMG\left_2018_07_16_17_13_09_004.jpg,IMG\right_2018_07_16_17_13_09_004.jpg,-0.8000001,1.0,0.0,30.10912
IMG\center_2018_07_16_17_13_09_077.jpg,IMG\left_2018_07_16_17_13_09_077.jpg,IMG\right_2018_07_16_17_13_09_077.jpg,-0.8608259,1.0,0.0,30.1143
IMG\center_2018_07_16_17_13_09_147.jpg,IMG\left_2018_07_16_17_13_09_147.jpg,IMG\right_2018_07_16_17_13_09_147.jpg,-0.6281558,1.0,0.0,30.18565
IMG\center_2018_07_16_17_13_09_215.jpg,IMG\left_2018_07_16_17_13_09_215.jpg,IMG\right_2018_07_16_17_13_09_215.jpg,-0.4460752,1.0,0.0,30.20309
IMG\center_2018_07_16_17_13_09_286.jpg,IMG\left_2018_07_16_17_13_09_286.jpg,IMG\right_2018_07_16_17_13_09_286.jpg,-0.2115292,1.0,0.0,30.19826
IMG\center_2018_07_16_17_13_09_358.jpg,IMG\left_2018_07_16_17_13_09_358.jpg,IMG\right_2018_07_16_17_13_09_358.jpg,-0.2441745,1.0,0.0,30.19755
IMG\center_2018_07_16_17_13_09_429.jpg,IMG\left_2018_07_16_17_13_09_429.jpg,IMG\right_2018_07_16_17_13_09_429.jpg,-0.4441746,1.0,0.0,30.17953
IMG\center_2018_07_16_17_13_09_498.jpg,IMG\left_2018_07_16_17_13_09_498.jpg,IMG\right_2018_07_16_17_13_09_498.jpg,-0.3303984,1.0,0.0,30.1921
IMG\center_2018_07_16_17_13_09_567.jpg,IMG\left_2018_07_16_17_13_09_567.jpg,IMG\right_2018_07_16_17_13_09_567.jpg,-0.09627113,1.0,0.0,30.19366
IMG\center_2018_07_16_17_13_09_639.jpg,IMG\left_2018_07_16_17_13_09_639.jpg,IMG\right_2018_07_16_17_13_09_639.jpg,0.0,1.0,0.0,30.18808
IMG\center_2018_07_16_17_13_09_709.jpg,IMG\left_2018_07_16_17_13_09_709.jpg,IMG\right_2018_07_16_17_13_09_709.jpg,0.0,1.0,0.0,30.18979
IMG\center_2018_07_16_17_13_09_780.jpg,IMG\left_2018_07_16_17_13_09_780.jpg,IMG\right_2018_07_16_17_13_09_780.jpg,0.0,1.0,0.0,30.18896
IMG\center_2018_07_16_17_13_09_853.jpg,IMG\left_2018_07_16_17_13_09_853.jpg,IMG\right_2018_07_16_17_13_09_853.jpg,0.0,1.0,0.0,30.19026
IMG\center_2018_07_16_17_13_09_922.jpg,IMG\left_2018_07_16_17_13_09_922.jpg,IMG\right_2018_07_16_17_13_09_922.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_13_09_989.jpg,IMG\left_2018_07_16_17_13_09_989.jpg,IMG\right_2018_07_16_17_13_09_989.jpg,-0.15,1.0,0.0,30.18326
IMG\center_2018_07_16_17_13_10_062.jpg,IMG\left_2018_07_16_17_13_10_062.jpg,IMG\right_2018_07_16_17_13_10_062.jpg,-0.3,1.0,0.0,30.16951
IMG\center_2018_07_16_17_13_10_130.jpg,IMG\left_2018_07_16_17_13_10_130.jpg,IMG\right_2018_07_16_17_13_10_130.jpg,-0.1254979,1.0,0.0,30.19089
IMG\center_2018_07_16_17_13_10_202.jpg,IMG\left_2018_07_16_17_13_10_202.jpg,IMG\right_2018_07_16_17_13_10_202.jpg,0.0,1.0,0.0,30.18865
IMG\center_2018_07_16_17_13_10_272.jpg,IMG\left_2018_07_16_17_13_10_272.jpg,IMG\right_2018_07_16_17_13_10_272.jpg,0.0,1.0,0.0,30.18999
IMG\center_2018_07_16_17_13_10_341.jpg,IMG\left_2018_07_16_17_13_10_341.jpg,IMG\right_2018_07_16_17_13_10_341.jpg,0.0,1.0,0.0,30.18953
IMG\center_2018_07_16_17_13_10_410.jpg,IMG\left_2018_07_16_17_13_10_410.jpg,IMG\right_2018_07_16_17_13_10_410.jpg,0.0,1.0,0.0,30.19034
IMG\center_2018_07_16_17_13_10_482.jpg,IMG\left_2018_07_16_17_13_10_482.jpg,IMG\right_2018_07_16_17_13_10_482.jpg,0.0,1.0,0.0,30.19034
IMG\center_2018_07_16_17_13_10_554.jpg,IMG\left_2018_07_16_17_13_10_554.jpg,IMG\right_2018_07_16_17_13_10_554.jpg,-0.2,1.0,0.0,30.17934
IMG\center_2018_07_16_17_13_10_631.jpg,IMG\left_2018_07_16_17_13_10_631.jpg,IMG\right_2018_07_16_17_13_10_631.jpg,-0.4,1.0,0.0,30.15784
IMG\center_2018_07_16_17_13_10_704.jpg,IMG\left_2018_07_16_17_13_10_704.jpg,IMG\right_2018_07_16_17_13_10_704.jpg,-0.3073593,1.0,0.0,30.18498
IMG\center_2018_07_16_17_13_10_778.jpg,IMG\left_2018_07_16_17_13_10_778.jpg,IMG\right_2018_07_16_17_13_10_778.jpg,-0.1094398,1.0,0.0,30.19237
IMG\center_2018_07_16_17_13_10_851.jpg,IMG\left_2018_07_16_17_13_10_851.jpg,IMG\right_2018_07_16_17_13_10_851.jpg,0.0,1.0,0.0,30.18833
IMG\center_2018_07_16_17_13_10_925.jpg,IMG\left_2018_07_16_17_13_10_925.jpg,IMG\right_2018_07_16_17_13_10_925.jpg,0.0,1.0,0.0,30.19006
IMG\center_2018_07_16_17_13_10_994.jpg,IMG\left_2018_07_16_17_13_10_994.jpg,IMG\right_2018_07_16_17_13_10_994.jpg,0.0,1.0,0.0,30.19036
IMG\center_2018_07_16_17_13_11_066.jpg,IMG\left_2018_07_16_17_13_11_066.jpg,IMG\right_2018_07_16_17_13_11_066.jpg,0.0,1.0,0.0,30.19026
IMG\center_2018_07_16_17_13_11_133.jpg,IMG\left_2018_07_16_17_13_11_133.jpg,IMG\right_2018_07_16_17_13_11_133.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_13_11_208.jpg,IMG\left_2018_07_16_17_13_11_208.jpg,IMG\right_2018_07_16_17_13_11_208.jpg,-0.2,1.0,0.0,30.18043
IMG\center_2018_07_16_17_13_11_280.jpg,IMG\left_2018_07_16_17_13_11_280.jpg,IMG\right_2018_07_16_17_13_11_280.jpg,-0.1950326,1.0,0.0,30.18285
IMG\center_2018_07_16_17_13_11_351.jpg,IMG\left_2018_07_16_17_13_11_351.jpg,IMG\right_2018_07_16_17_13_11_351.jpg,0.0,1.0,0.0,30.18938
IMG\center_2018_07_16_17_13_11_425.jpg,IMG\left_2018_07_16_17_13_11_425.jpg,IMG\right_2018_07_16_17_13_11_425.jpg,0.0,1.0,0.0,30.19011
IMG\center_2018_07_16_17_13_11_497.jpg,IMG\left_2018_07_16_17_13_11_497.jpg,IMG\right_2018_07_16_17_13_11_497.jpg,0.0,1.0,0.0,30.19021
IMG\center_2018_07_16_17_13_11_572.jpg,IMG\left_2018_07_16_17_13_11_572.jpg,IMG\right_2018_07_16_17_13_11_572.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_13_11_641.jpg,IMG\left_2018_07_16_17_13_11_641.jpg,IMG\right_2018_07_16_17_13_11_641.jpg,0.0,1.0,0.0,30.19042
IMG\center_2018_07_16_17_13_11_712.jpg,IMG\left_2018_07_16_17_13_11_712.jpg,IMG\right_2018_07_16_17_13_11_712.jpg,0.0,1.0,0.0,30.19033
IMG\center_2018_07_16_17_13_11_787.jpg,IMG\left_2018_07_16_17_13_11_787.jpg,IMG\right_2018_07_16_17_13_11_787.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_13_11_858.jpg,IMG\left_2018_07_16_17_13_11_858.jpg,IMG\right_2018_07_16_17_13_11_858.jpg,0.0,1.0,0.0,30.19059
IMG\center_2018_07_16_17_13_11_926.jpg,IMG\left_2018_07_16_17_13_11_926.jpg,IMG\right_2018_07_16_17_13_11_926.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_11_998.jpg,IMG\left_2018_07_16_17_13_11_998.jpg,IMG\right_2018_07_16_17_13_11_998.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_13_12_072.jpg,IMG\left_2018_07_16_17_13_12_072.jpg,IMG\right_2018_07_16_17_13_12_072.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_12_148.jpg,IMG\left_2018_07_16_17_13_12_148.jpg,IMG\right_2018_07_16_17_13_12_148.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_13_12_221.jpg,IMG\left_2018_07_16_17_13_12_221.jpg,IMG\right_2018_07_16_17_13_12_221.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_12_292.jpg,IMG\left_2018_07_16_17_13_12_292.jpg,IMG\right_2018_07_16_17_13_12_292.jpg,0.0,1.0,0.0,30.1892
IMG\center_2018_07_16_17_13_12_359.jpg,IMG\left_2018_07_16_17_13_12_359.jpg,IMG\right_2018_07_16_17_13_12_359.jpg,-0.1,1.0,0.0,30.1872
IMG\center_2018_07_16_17_13_12_433.jpg,IMG\left_2018_07_16_17_13_12_433.jpg,IMG\right_2018_07_16_17_13_12_433.jpg,-0.3,1.0,0.0,30.16832
IMG\center_2018_07_16_17_13_12_502.jpg,IMG\left_2018_07_16_17_13_12_502.jpg,IMG\right_2018_07_16_17_13_12_502.jpg,-0.45,1.0,0.0,30.15156
IMG\center_2018_07_16_17_13_12_571.jpg,IMG\left_2018_07_16_17_13_12_571.jpg,IMG\right_2018_07_16_17_13_12_571.jpg,-0.6500001,1.0,0.0,30.12718
IMG\center_2018_07_16_17_13_12_644.jpg,IMG\left_2018_07_16_17_13_12_644.jpg,IMG\right_2018_07_16_17_13_12_644.jpg,-0.8500001,1.0,0.0,30.10466
IMG\center_2018_07_16_17_13_12_716.jpg,IMG\left_2018_07_16_17_13_12_716.jpg,IMG\right_2018_07_16_17_13_12_716.jpg,-0.8355195,1.0,0.0,30.12506
IMG\center_2018_07_16_17_13_12_790.jpg,IMG\left_2018_07_16_17_13_12_790.jpg,IMG\right_2018_07_16_17_13_12_790.jpg,-0.6110697,1.0,0.0,30.1902
IMG\center_2018_07_16_17_13_12_860.jpg,IMG\left_2018_07_16_17_13_12_860.jpg,IMG\right_2018_07_16_17_13_12_860.jpg,-0.4610696,1.0,0.0,30.20301
IMG\center_2018_07_16_17_13_12_935.jpg,IMG\left_2018_07_16_17_13_12_935.jpg,IMG\right_2018_07_16_17_13_12_935.jpg,0.1878853,1.0,0.0,30.14552
IMG\center_2018_07_16_17_13_13_008.jpg,IMG\left_2018_07_16_17_13_13_008.jpg,IMG\right_2018_07_16_17_13_13_008.jpg,0.0,1.0,0.0,30.18958
IMG\center_2018_07_16_17_13_13_078.jpg,IMG\left_2018_07_16_17_13_13_078.jpg,IMG\right_2018_07_16_17_13_13_078.jpg,0.0,1.0,0.0,30.18982
IMG\center_2018_07_16_17_13_13_152.jpg,IMG\left_2018_07_16_17_13_13_152.jpg,IMG\right_2018_07_16_17_13_13_152.jpg,0.1,1.0,0.0,30.18467
IMG\center_2018_07_16_17_13_13_222.jpg,IMG\left_2018_07_16_17_13_13_222.jpg,IMG\right_2018_07_16_17_13_13_222.jpg,0.25,1.0,0.0,30.17147
IMG\center_2018_07_16_17_13_13_292.jpg,IMG\left_2018_07_16_17_13_13_292.jpg,IMG\right_2018_07_16_17_13_13_292.jpg,0.45,1.0,0.0,30.14908
IMG\center_2018_07_16_17_13_13_365.jpg,IMG\left_2018_07_16_17_13_13_365.jpg,IMG\right_2018_07_16_17_13_13_365.jpg,0.3504827,1.0,0.0,30.182
IMG\center_2018_07_16_17_13_13_436.jpg,IMG\left_2018_07_16_17_13_13_436.jpg,IMG\right_2018_07_16_17_13_13_436.jpg,0.1580711,1.0,0.0,30.19238
IMG\center_2018_07_16_17_13_13_507.jpg,IMG\left_2018_07_16_17_13_13_507.jpg,IMG\right_2018_07_16_17_13_13_507.jpg,0.0,1.0,0.0,30.18555
IMG\center_2018_07_16_17_13_13_577.jpg,IMG\left_2018_07_16_17_13_13_577.jpg,IMG\right_2018_07_16_17_13_13_577.jpg,0.0,1.0,0.0,30.18923
IMG\center_2018_07_16_17_13_13_651.jpg,IMG\left_2018_07_16_17_13_13_651.jpg,IMG\right_2018_07_16_17_13_13_651.jpg,0.0,1.0,0.0,30.19013
IMG\center_2018_07_16_17_13_13_722.jpg,IMG\left_2018_07_16_17_13_13_722.jpg,IMG\right_2018_07_16_17_13_13_722.jpg,0.0,1.0,0.0,30.19024
IMG\center_2018_07_16_17_13_13_790.jpg,IMG\left_2018_07_16_17_13_13_790.jpg,IMG\right_2018_07_16_17_13_13_790.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_13_13_861.jpg,IMG\left_2018_07_16_17_13_13_861.jpg,IMG\right_2018_07_16_17_13_13_861.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_13_929.jpg,IMG\left_2018_07_16_17_13_13_929.jpg,IMG\right_2018_07_16_17_13_13_929.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_13_14_001.jpg,IMG\left_2018_07_16_17_13_14_001.jpg,IMG\right_2018_07_16_17_13_14_001.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_13_14_073.jpg,IMG\left_2018_07_16_17_13_14_073.jpg,IMG\right_2018_07_16_17_13_14_073.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_14_145.jpg,IMG\left_2018_07_16_17_13_14_145.jpg,IMG\right_2018_07_16_17_13_14_145.jpg,0.0,1.0,0.0,30.19014
IMG\center_2018_07_16_17_13_14_216.jpg,IMG\left_2018_07_16_17_13_14_216.jpg,IMG\right_2018_07_16_17_13_14_216.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_14_285.jpg,IMG\left_2018_07_16_17_13_14_285.jpg,IMG\right_2018_07_16_17_13_14_285.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_13_14_357.jpg,IMG\left_2018_07_16_17_13_14_357.jpg,IMG\right_2018_07_16_17_13_14_357.jpg,0.0,1.0,0.0,30.19045
IMG\center_2018_07_16_17_13_14_428.jpg,IMG\left_2018_07_16_17_13_14_428.jpg,IMG\right_2018_07_16_17_13_14_428.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_13_14_498.jpg,IMG\left_2018_07_16_17_13_14_498.jpg,IMG\right_2018_07_16_17_13_14_498.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_13_14_567.jpg,IMG\left_2018_07_16_17_13_14_567.jpg,IMG\right_2018_07_16_17_13_14_567.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_13_14_639.jpg,IMG\left_2018_07_16_17_13_14_639.jpg,IMG\right_2018_07_16_17_13_14_639.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_13_14_711.jpg,IMG\left_2018_07_16_17_13_14_711.jpg,IMG\right_2018_07_16_17_13_14_711.jpg,0.0,1.0,0.0,30.19027
