img,angle
IMG\right_2018_07_16_17_14_47_786.jp,0.1572865
IMG\right_2018_07_16_17_14_47_852.jp,0.0
IMG\right_2018_07_16_17_14_47_919.jp,0.0
IMG\right_2018_07_16_17_14_47_988.jp,0.0
IMG\right_2018_07_16_17_14_48_057.jp,0.0
IMG\right_2018_07_16_17_14_48_127.jp,0.0
IMG\right_2018_07_16_17_14_48_195.jp,0.0
IMG\right_2018_07_16_17_14_48_265.jp,0.0
IMG\right_2018_07_16_17_14_48_332.jp,0.15
IMG\right_2018_07_16_17_14_48_400.jp,0.1729973
IMG\right_2018_07_16_17_14_48_468.jp,0.0
IMG\right_2018_07_16_17_14_48_540.jp,0.0
IMG\right_2018_07_16_17_14_48_608.jp,0.0
IMG\right_2018_07_16_17_14_48_676.jp,0.0
IMG\right_2018_07_16_17_14_48_744.jp,0.0
IMG\right_2018_07_16_17_14_48_818.jp,0.0
IMG\right_2018_07_16_17_14_48_891.jp,0.0
IMG\right_2018_07_16_17_14_48_964.jp,0.0
IMG\right_2018_07_16_17_14_49_032.jp,0.0
IMG\right_2018_07_16_17_14_49_099.jp,0.0
IMG\right_2018_07_16_17_14_49_173.jp,0.0
IMG\right_2018_07_16_17_14_49_246.jp,0.0
IMG\right_2018_07_16_17_14_49_313.jp,0.0
IMG\right_2018_07_16_17_14_49_384.jp,0.05
IMG\right_2018_07_16_17_14_49_453.jp,0.2
IMG\right_2018_07_16_17_14_49_521.jp,0.2835037
IMG\right_2018_07_16_17_14_49_593.jp,0.04155188
IMG\right_2018_07_16_17_14_49_660.jp,0.0
IMG\right_2018_07_16_17_14_49_731.jp,0.0
IMG\right_2018_07_16_17_14_49_801.jp,0.0
IMG\right_2018_07_16_17_14_49_870.jp,0.0
IMG\right_2018_07_16_17_14_49_940.jp,0.0
IMG\right_2018_07_16_17_14_50_009.jp,0.0
IMG\right_2018_07_16_17_14_50_080.jp,0.0
IMG\right_2018_07_16_17_14_50_149.jp,0.0
IMG\right_2018_07_16_17_14_50_218.jp,0.0
IMG\right_2018_07_16_17_14_50_287.jp,0.0
IMG\right_2018_07_16_17_14_50_357.jp,0.0
IMG\right_2018_07_16_17_14_50_428.jp,0.0
IMG\right_2018_07_16_17_14_50_500.jp,0.0
IMG\right_2018_07_16_17_14_50_570.jp,0.0
IMG\right_2018_07_16_17_14_50_640.jp,0.0
IMG\right_2018_07_16_17_14_50_708.jp,0.0
IMG\right_2018_07_16_17_14_50_776.jp,0.0
IMG\right_2018_07_16_17_14_50_846.jp,0.0
IMG\right_2018_07_16_17_14_50_916.jp,0.0
IMG\right_2018_07_16_17_14_50_986.jp,0.0
IMG\right_2018_07_16_17_14_51_055.jp,0.0
IMG\right_2018_07_16_17_14_51_128.jp,0.0
IMG\right_2018_07_16_17_14_51_200.jp,0.0
IMG\right_2018_07_16_17_14_51_272.jp,0.0
IMG\right_2018_07_16_17_14_51_346.jp,0.0
IMG\right_2018_07_16_17_14_51_420.jp,0.0
IMG\right_2018_07_16_17_14_51_489.jp,0.0
IMG\right_2018_07_16_17_14_51_557.jp,0.0
IMG\right_2018_07_16_17_14_51_625.jp,0.0
IMG\right_2018_07_16_17_14_51_694.jp,0.0
IMG\right_2018_07_16_17_14_51_761.jp,0.0
IMG\right_2018_07_16_17_14_51_833.jp,0.0
IMG\right_2018_07_16_17_14_51_900.jp,0.0
IMG\right_2018_07_16_17_14_51_968.jp,0.2
IMG\right_2018_07_16_17_14_52_035.jp,0.03764629
IMG\right_2018_07_16_17_14_52_103.jp,0.0
IMG\right_2018_07_16_17_14_52_170.jp,0.0
IMG\right_2018_07_16_17_14_52_239.jp,0.0
IMG\right_2018_07_16_17_14_52_307.jp,0.0
IMG\right_2018_07_16_17_14_52_375.jp,0.0
IMG\right_2018_07_16_17_14_52_446.jp,0.0
IMG\right_2018_07_16_17_14_52_513.jp,0.0
IMG\right_2018_07_16_17_14_52_580.jp,0.0
IMG\right_2018_07_16_17_14_52_649.jp,0.0
IMG\right_2018_07_16_17_14_52_721.jp,0.0
IMG\right_2018_07_16_17_14_52_790.jp,0.0
IMG\right_2018_07_16_17_14_52_860.jp,0.0
IMG\right_2018_07_16_17_14_52_928.jp,0.0
IMG\right_2018_07_16_17_14_53_000.jp,0.0008042585
IMG\right_2018_07_16_17_14_53_072.jp,0.0
IMG\right_2018_07_16_17_14_53_145.jp,0.0
IMG\right_2018_07_16_17_14_53_212.jp,0.0
IMG\right_2018_07_16_17_14_53_281.jp,0.0
IMG\right_2018_07_16_17_14_53_352.jp,0.0
IMG\right_2018_07_16_17_14_53_419.jp,0.05
IMG\right_2018_07_16_17_14_53_490.jp,0.22849
IMG\right_2018_07_16_17_14_53_557.jp,0.04563838
IMG\right_2018_07_16_17_14_53_624.jp,0.0
IMG\right_2018_07_16_17_14_53_698.jp,0.0
IMG\right_2018_07_16_17_14_53_768.jp,0.0
IMG\right_2018_07_16_17_14_53_838.jp,0.0
IMG\right_2018_07_16_17_14_53_909.jp,0.0
IMG\right_2018_07_16_17_14_53_981.jp,0.0
IMG\right_2018_07_16_17_14_54_052.jp,0.0
IMG\right_2018_07_16_17_14_54_126.jp,0.0
IMG\right_2018_07_16_17_14_54_196.jp,0.0
IMG\right_2018_07_16_17_14_54_266.jp,0.0
IMG\right_2018_07_16_17_14_54_335.jp,0.0
IMG\right_2018_07_16_17_14_54_407.jp,0.0
IMG\right_2018_07_16_17_14_54_479.jp,0.0
IMG\right_2018_07_16_17_14_54_551.jp,0.0
IMG\right_2018_07_16_17_14_54_623.jp,0.0
IMG\right_2018_07_16_17_14_54_695.jp,0.0
IMG\right_2018_07_16_17_14_54_765.jp,0.0
IMG\right_2018_07_16_17_14_54_834.jp,0.0
IMG\right_2018_07_16_17_14_54_903.jp,0.0
IMG\right_2018_07_16_17_14_54_973.jp,0.0
IMG\right_2018_07_16_17_14_55_043.jp,0.0
IMG\right_2018_07_16_17_14_55_115.jp,0.0
IMG\right_2018_07_16_17_14_55_183.jp,0.0
IMG\right_2018_07_16_17_14_55_251.jp,0.0
IMG\right_2018_07_16_17_14_55_317.jp,0.0
IMG\right_2018_07_16_17_14_55_390.jp,0.0
IMG\right_2018_07_16_17_14_55_462.jp,0.0
IMG\right_2018_07_16_17_14_55_531.jp,0.0
IMG\right_2018_07_16_17_14_55_602.jp,0.0
IMG\right_2018_07_16_17_14_55_675.jp,0.0
IMG\right_2018_07_16_17_14_55_743.jp,0.0
IMG\right_2018_07_16_17_14_55_811.jp,0.0
IMG\right_2018_07_16_17_14_55_881.jp,0.15
IMG\right_2018_07_16_17_14_55_954.jp,0.1743348
IMG\right_2018_07_16_17_14_56_026.jp,0.0
IMG\right_2018_07_16_17_14_56_094.jp,0.0
IMG\right_2018_07_16_17_14_56_166.jp,0.0
IMG\right_2018_07_16_17_14_56_235.jp,0.0
IMG\right_2018_07_16_17_14_56_309.jp,0.0
IMG\right_2018_07_16_17_14_56_376.jp,0.0
IMG\right_2018_07_16_17_14_56_445.jp,0.0
IMG\right_2018_07_16_17_14_56_516.jp,0.05
IMG\right_2018_07_16_17_14_56_590.jp,0.156332
IMG\right_2018_07_16_17_14_56_659.jp,0.0
IMG\right_2018_07_16_17_14_56_727.jp,0.0
IMG\right_2018_07_16_17_14_56_796.jp,0.0
IMG\right_2018_07_16_17_14_56_870.jp,0.0
IMG\right_2018_07_16_17_14_56_937.jp,0.0
IMG\right_2018_07_16_17_14_57_008.jp,0.0
IMG\right_2018_07_16_17_14_57_079.jp,0.0
IMG\right_2018_07_16_17_14_57_149.jp,0.0
IMG\right_2018_07_16_17_14_57_220.jp,0.0
IMG\right_2018_07_16_17_14_57_290.jp,0.0
IMG\right_2018_07_16_17_14_57_360.jp,0.0
IMG\right_2018_07_16_17_14_57_431.jp,0.0
IMG\right_2018_07_16_17_14_57_505.jp,0.0
IMG\right_2018_07_16_17_14_57_576.jp,0.0
IMG\right_2018_07_16_17_14_57_650.jp,0.0
IMG\right_2018_07_16_17_14_57_719.jp,0.0
IMG\right_2018_07_16_17_14_57_790.jp,0.0
IMG\right_2018_07_16_17_14_57_861.jp,0.0
IMG\right_2018_07_16_17_14_57_929.jp,0.0
IMG\right_2018_07_16_17_14_57_996.jp,0.0
IMG\right_2018_07_16_17_14_58_068.jp,0.0
IMG\right_2018_07_16_17_14_58_138.jp,0.0
IMG\right_2018_07_16_17_14_58_208.jp,0.0
IMG\right_2018_07_16_17_14_58_277.jp,0.0
IMG\right_2018_07_16_17_14_58_345.jp,0.0
IMG\right_2018_07_16_17_14_58_411.jp,0.0
IMG\right_2018_07_16_17_14_58_480.jp,0.0
IMG\right_2018_07_16_17_14_58_550.jp,0.0
IMG\right_2018_07_16_17_14_58_618.jp,0.15
IMG\right_2018_07_16_17_14_58_690.jp,0.35
IMG\right_2018_07_16_17_14_58_760.jp,0.3286642
IMG\right_2018_07_16_17_14_58_831.jp,0.08827531
IMG\right_2018_07_16_17_14_58_907.jp,0.0
IMG\right_2018_07_16_17_14_58_981.jp,0.0
IMG\right_2018_07_16_17_14_59_057.jp,0.0
IMG\right_2018_07_16_17_14_59_125.jp,-0.15
IMG\right_2018_07_16_17_14_59_200.jp,-0.3
IMG\right_2018_07_16_17_14_59_274.jp,-0.100928
IMG\right_2018_07_16_17_14_59_348.jp,0.0
IMG\right_2018_07_16_17_14_59_415.jp,0.0
IMG\right_2018_07_16_17_14_59_483.jp,0.0
IMG\right_2018_07_16_17_14_59_555.jp,0.0
IMG\right_2018_07_16_17_14_59_630.jp,0.0
IMG\right_2018_07_16_17_14_59_703.jp,0.0
IMG\right_2018_07_16_17_14_59_775.jp,0.0
IMG\right_2018_07_16_17_14_59_847.jp,0.0
IMG\right_2018_07_16_17_14_59_917.jp,0.0
IMG\right_2018_07_16_17_14_59_989.jp,0.0
IMG\right_2018_07_16_17_15_00_057.jp,0.0
IMG\right_2018_07_16_17_15_00_131.jp,0.0
IMG\right_2018_07_16_17_15_00_198.jp,0.0
IMG\right_2018_07_16_17_15_00_272.jp,0.0
IMG\right_2018_07_16_17_15_00_345.jp,0.1
IMG\right_2018_07_16_17_15_00_418.jp,0.25
IMG\right_2018_07_16_17_15_00_490.jp,0.02532374
IMG\right_2018_07_16_17_15_00_561.jp,0.0
IMG\right_2018_07_16_17_15_00_632.jp,0.0
IMG\right_2018_07_16_17_15_00_700.jp,0.0
IMG\right_2018_07_16_17_15_00_769.jp,0.0
IMG\right_2018_07_16_17_15_00_836.jp,0.0
IMG\right_2018_07_16_17_15_00_904.jp,0.0
IMG\right_2018_07_16_17_15_00_974.jp,0.0
IMG\right_2018_07_16_17_15_01_042.jp,0.0
IMG\right_2018_07_16_17_15_01_111.jp,0.0
IMG\right_2018_07_16_17_15_01_181.jp,0.0
IMG\right_2018_07_16_17_15_01_251.jp,0.0
IMG\right_2018_07_16_17_15_01_320.jp,0.0
IMG\right_2018_07_16_17_15_01_389.jp,0.05
IMG\right_2018_07_16_17_15_01_460.jp,0.2
IMG\right_2018_07_16_17_15_01_530.jp,0.1597596
IMG\right_2018_07_16_17_15_01_598.jp,0.0
IMG\right_2018_07_16_17_15_01_674.jp,0.0
IMG\right_2018_07_16_17_15_01_746.jp,0.0
IMG\right_2018_07_16_17_15_01_814.jp,0.0
IMG\right_2018_07_16_17_15_01_882.jp,0.0
IMG\right_2018_07_16_17_15_01_951.jp,0.0
IMG\right_2018_07_16_17_15_02_020.jp,0.0
IMG\right_2018_07_16_17_15_02_090.jp,0.0
IMG\right_2018_07_16_17_15_02_160.jp,0.0
IMG\right_2018_07_16_17_15_02_231.jp,0.0
IMG\right_2018_07_16_17_15_02_299.jp,0.0
IMG\right_2018_07_16_17_15_02_373.jp,0.0
IMG\right_2018_07_16_17_15_02_441.jp,0.0
IMG\right_2018_07_16_17_15_02_512.jp,0.0
IMG\right_2018_07_16_17_15_02_583.jp,0.0
IMG\right_2018_07_16_17_15_02_653.jp,0.0
IMG\right_2018_07_16_17_15_02_723.jp,0.0
IMG\right_2018_07_16_17_15_02_795.jp,0.0
IMG\right_2018_07_16_17_15_02_865.jp,0.05
IMG\right_2018_07_16_17_15_02_938.jp,0.2
IMG\right_2018_07_16_17_15_03_007.jp,0.01242726
IMG\right_2018_07_16_17_15_03_077.jp,0.0
IMG\right_2018_07_16_17_15_03_146.jp,0.0
IMG\right_2018_07_16_17_15_03_214.jp,0.0
IMG\right_2018_07_16_17_15_03_285.jp,0.0
IMG\right_2018_07_16_17_15_03_355.jp,0.0
IMG\right_2018_07_16_17_15_03_427.jp,0.0
IMG\right_2018_07_16_17_15_03_498.jp,0.0
IMG\right_2018_07_16_17_15_03_570.jp,0.0
IMG\right_2018_07_16_17_15_03_642.jp,0.0
IMG\right_2018_07_16_17_15_03_712.jp,0.0
IMG\right_2018_07_16_17_15_03_781.jp,0.0
IMG\right_2018_07_16_17_15_03_855.jp,0.0
IMG\right_2018_07_16_17_15_03_927.jp,0.0
IMG\right_2018_07_16_17_15_03_997.jp,0.0
IMG\right_2018_07_16_17_15_04_069.jp,0.0
IMG\right_2018_07_16_17_15_04_140.jp,0.0
IMG\right_2018_07_16_17_15_04_210.jp,0.0
IMG\right_2018_07_16_17_15_04_282.jp,0.0
IMG\right_2018_07_16_17_15_04_354.jp,0.0
IMG\right_2018_07_16_17_15_04_427.jp,0.0
IMG\right_2018_07_16_17_15_04_499.jp,0.0
IMG\right_2018_07_16_17_15_04_575.jp,0.2
IMG\right_2018_07_16_17_15_04_644.jp,0.1830869
IMG\right_2018_07_16_17_15_04_717.jp,0.0
IMG\right_2018_07_16_17_15_04_792.jp,0.0
IMG\right_2018_07_16_17_15_04_866.jp,0.0
IMG\right_2018_07_16_17_15_04_933.jp,0.0
IMG\right_2018_07_16_17_15_05_009.jp,0.0
IMG\right_2018_07_16_17_15_05_077.jp,0.0
IMG\right_2018_07_16_17_15_05_149.jp,0.0
IMG\right_2018_07_16_17_15_05_222.jp,0.0
IMG\right_2018_07_16_17_15_05_293.jp,0.0
IMG\right_2018_07_16_17_15_05_366.jp,0.0
IMG\right_2018_07_16_17_15_05_441.jp,0.0
IMG\right_2018_07_16_17_15_05_513.jp,0.0
IMG\right_2018_07_16_17_15_05_583.jp,0.0
IMG\right_2018_07_16_17_15_05_652.jp,0.0
IMG\right_2018_07_16_17_15_05_720.jp,0.1
IMG\right_2018_07_16_17_15_05_787.jp,0.2804886
IMG\right_2018_07_16_17_15_05_857.jp,0.1008269
IMG\right_2018_07_16_17_15_05_929.jp,0.0
IMG\right_2018_07_16_17_15_06_002.jp,0.0
IMG\right_2018_07_16_17_15_06_076.jp,0.0
IMG\right_2018_07_16_17_15_06_146.jp,0.0
IMG\right_2018_07_16_17_15_06_214.jp,0.0
IMG\right_2018_07_16_17_15_06_282.jp,0.0
IMG\right_2018_07_16_17_15_06_350.jp,0.0
IMG\right_2018_07_16_17_15_06_419.jp,0.0
IMG\right_2018_07_16_17_15_06_490.jp,0.0
IMG\right_2018_07_16_17_15_06_556.jp,0.0
IMG\right_2018_07_16_17_15_06_624.jp,0.0
IMG\right_2018_07_16_17_15_06_691.jp,0.15
IMG\right_2018_07_16_17_15_06_760.jp,0.2308499
IMG\right_2018_07_16_17_15_06_828.jp,0.0
IMG\right_2018_07_16_17_15_06_898.jp,0.0
IMG\right_2018_07_16_17_15_06_970.jp,0.0
IMG\right_2018_07_16_17_15_07_038.jp,0.0
IMG\right_2018_07_16_17_15_07_113.jp,0.0
IMG\right_2018_07_16_17_15_07_181.jp,0.0
IMG\right_2018_07_16_17_15_07_249.jp,0.0
IMG\right_2018_07_16_17_15_07_325.jp,0.0
IMG\right_2018_07_16_17_15_07_394.jp,0.0
IMG\right_2018_07_16_17_15_07_470.jp,0.0
IMG\right_2018_07_16_17_15_07_539.jp,0.0
IMG\right_2018_07_16_17_15_07_612.jp,0.0
IMG\right_2018_07_16_17_15_07_681.jp,0.0
IMG\right_2018_07_16_17_15_07_749.jp,0.0
IMG\right_2018_07_16_17_15_07_816.jp,0.0
IMG\right_2018_07_16_17_15_07_889.jp,0.0
IMG\right_2018_07_16_17_15_07_961.jp,0.0
IMG\right_2018_07_16_17_15_08_034.jp,0.0
IMG\right_2018_07_16_17_15_08_107.jp,0.15
IMG\right_2018_07_16_17_15_08_176.jp,0.3
IMG\right_2018_07_16_17_15_08_247.jp,0.1832864
IMG\right_2018_07_16_17_15_08_320.jp,0.01268218
IMG\right_2018_07_16_17_15_08_387.jp,0.0
IMG\right_2018_07_16_17_15_08_461.jp,0.15
IMG\right_2018_07_16_17_15_08_537.jp,0.2704643
IMG\right_2018_07_16_17_15_08_610.jp,0.02355139
IMG\right_2018_07_16_17_15_08_679.jp,0.0
IMG\right_2018_07_16_17_15_08_746.jp,0.0
IMG\right_2018_07_16_17_15_08_819.jp,0.0
IMG\right_2018_07_16_17_15_08_890.jp,0.0
IMG\right_2018_07_16_17_15_08_963.jp,0.0
IMG\right_2018_07_16_17_15_09_035.jp,0.0
IMG\right_2018_07_16_17_15_09_108.jp,0.0
IMG\right_2018_07_16_17_15_09_181.jp,0.0
IMG\right_2018_07_16_17_15_09_254.jp,0.0
IMG\right_2018_07_16_17_15_09_326.jp,0.0
IMG\right_2018_07_16_17_15_09_393.jp,0.1
IMG\right_2018_07_16_17_15_09_462.jp,0.1764077
IMG\right_2018_07_16_17_15_09_536.jp,0.0
IMG\right_2018_07_16_17_15_09_609.jp,0.0
IMG\right_2018_07_16_17_15_09_676.jp,0.0
IMG\right_2018_07_16_17_15_09_753.jp,0.0
IMG\right_2018_07_16_17_15_09_825.jp,0.0
IMG\right_2018_07_16_17_15_09_895.jp,0.0
IMG\right_2018_07_16_17_15_09_962.jp,0.1
IMG\right_2018_07_16_17_15_10_031.jp,0.1399758
IMG\right_2018_07_16_17_15_10_101.jp,0.0
IMG\right_2018_07_16_17_15_10_171.jp,0.0
IMG\right_2018_07_16_17_15_10_239.jp,0.0
IMG\right_2018_07_16_17_15_10_309.jp,0.05
IMG\right_2018_07_16_17_15_10_376.jp,0.2
IMG\right_2018_07_16_17_15_10_446.jp,0.2491003
IMG\right_2018_07_16_17_15_10_515.jp,0.06274218
IMG\right_2018_07_16_17_15_10_585.jp,0.0
IMG\right_2018_07_16_17_15_10_652.jp,0.0
IMG\right_2018_07_16_17_15_10_722.jp,0.0
IMG\right_2018_07_16_17_15_10_790.jp,0.0
IMG\right_2018_07_16_17_15_10_860.jp,0.0
IMG\right_2018_07_16_17_15_10_932.jp,0.0
IMG\right_2018_07_16_17_15_11_002.jp,0.1
IMG\right_2018_07_16_17_15_11_072.jp,0.3043504
IMG\right_2018_07_16_17_15_11_144.jp,0.06386176
IMG\right_2018_07_16_17_15_11_211.jp,0.0
IMG\right_2018_07_16_17_15_11_280.jp,0.0
IMG\right_2018_07_16_17_15_11_349.jp,0.0
IMG\right_2018_07_16_17_15_11_417.jp,0.0
IMG\right_2018_07_16_17_15_11_485.jp,0.1
IMG\right_2018_07_16_17_15_11_553.jp,0.25
IMG\right_2018_07_16_17_15_11_620.jp,0.326063
IMG\right_2018_07_16_17_15_11_688.jp,0.0708599
IMG\right_2018_07_16_17_15_11_759.jp,0.0
IMG\right_2018_07_16_17_15_11_828.jp,0.0
IMG\right_2018_07_16_17_15_11_900.jp,0.0
IMG\right_2018_07_16_17_15_11_971.jp,0.05
IMG\right_2018_07_16_17_15_12_045.jp,0.25
IMG\right_2018_07_16_17_15_12_115.jp,0.2147967
IMG\right_2018_07_16_17_15_12_187.jp,0.0
IMG\right_2018_07_16_17_15_12_255.jp,0.0
IMG\right_2018_07_16_17_15_12_324.jp,0.0
IMG\right_2018_07_16_17_15_12_394.jp,0.0
IMG\right_2018_07_16_17_15_12_466.jp,0.0
IMG\right_2018_07_16_17_15_12_537.jp,0.0
IMG\right_2018_07_16_17_15_12_607.jp,0.0
IMG\right_2018_07_16_17_15_12_678.jp,0.0
IMG\right_2018_07_16_17_15_12_749.jp,0.0
IMG\right_2018_07_16_17_15_12_820.jp,0.0
IMG\right_2018_07_16_17_15_12_890.jp,0.1
IMG\right_2018_07_16_17_15_12_961.jp,0.25
IMG\right_2018_07_16_17_15_13_031.jp,0.2829925
IMG\right_2018_07_16_17_15_13_101.jp,0.09543355
IMG\right_2018_07_16_17_15_13_172.jp,0.0
IMG\right_2018_07_16_17_15_13_242.jp,0.0
IMG\right_2018_07_16_17_15_13_311.jp,0.0
IMG\right_2018_07_16_17_15_13_380.jp,0.0
IMG\right_2018_07_16_17_15_13_451.jp,0.0
IMG\right_2018_07_16_17_15_13_519.jp,0.0
IMG\right_2018_07_16_17_15_13_594.jp,0.1
IMG\right_2018_07_16_17_15_13_661.jp,0.25
IMG\right_2018_07_16_17_15_13_731.jp,0.2869104
IMG\right_2018_07_16_17_15_13_804.jp,0.06717485
IMG\right_2018_07_16_17_15_13_878.jp,0.0
IMG\right_2018_07_16_17_15_13_950.jp,0.0
IMG\right_2018_07_16_17_15_14_022.jp,0.0
IMG\right_2018_07_16_17_15_14_094.jp,0.0
IMG\right_2018_07_16_17_15_14_170.jp,0.0
IMG\right_2018_07_16_17_15_14_237.jp,0.0
IMG\right_2018_07_16_17_15_14_306.jp,0.2
IMG\right_2018_07_16_17_15_14_376.jp,0.35
IMG\right_2018_07_16_17_15_14_449.jp,0.2523383
IMG\right_2018_07_16_17_15_14_519.jp,0.07336382
IMG\right_2018_07_16_17_15_14_592.jp,0.0
IMG\right_2018_07_16_17_15_14_666.jp,0.0
IMG\right_2018_07_16_17_15_14_736.jp,0.0
IMG\right_2018_07_16_17_15_14_807.jp,0.0
IMG\right_2018_07_16_17_15_14_874.jp,0.0
IMG\right_2018_07_16_17_15_14_942.jp,0.0
IMG\right_2018_07_16_17_15_15_010.jp,0.0
IMG\right_2018_07_16_17_15_15_080.jp,0.0
IMG\right_2018_07_16_17_15_15_153.jp,0.0
IMG\right_2018_07_16_17_15_15_224.jp,0.0
IMG\right_2018_07_16_17_15_15_293.jp,0.0
IMG\right_2018_07_16_17_15_15_361.jp,0.0
IMG\right_2018_07_16_17_15_15_431.jp,0.0
IMG\right_2018_07_16_17_15_15_502.jp,0.05
IMG\right_2018_07_16_17_15_15_571.jp,0.25
IMG\right_2018_07_16_17_15_15_642.jp,0.1486281
IMG\right_2018_07_16_17_15_15_710.jp,0.0
IMG\right_2018_07_16_17_15_15_779.jp,0.0
IMG\right_2018_07_16_17_15_15_849.jp,0.0
IMG\right_2018_07_16_17_15_15_918.jp,0.0
IMG\right_2018_07_16_17_15_15_989.jp,0.1
IMG\right_2018_07_16_17_15_16_058.jp,0.25
IMG\right_2018_07_16_17_15_16_128.jp,0.45
IMG\right_2018_07_16_17_15_16_200.jp,0.4992179
IMG\right_2018_07_16_17_15_16_268.jp,0.2653333
IMG\right_2018_07_16_17_15_16_339.jp,0.07929783
IMG\right_2018_07_16_17_15_16_414.jp,0.0
IMG\right_2018_07_16_17_15_16_492.jp,0.15
IMG\right_2018_07_16_17_15_16_564.jp,0.07328746
IMG\right_2018_07_16_17_15_16_637.jp,0.0
IMG\right_2018_07_16_17_15_16_710.jp,0.0
IMG\right_2018_07_16_17_15_16_779.jp,0.0
IMG\right_2018_07_16_17_15_16_848.jp,0.1
IMG\right_2018_07_16_17_15_16_922.jp,0.25
IMG\right_2018_07_16_17_15_16_990.jp,0.45
IMG\right_2018_07_16_17_15_17_069.jp,0.421871
IMG\right_2018_07_16_17_15_17_143.jp,0.1986684
IMG\right_2018_07_16_17_15_17_219.jp,0.001062961
IMG\right_2018_07_16_17_15_17_292.jp,0.0
IMG\right_2018_07_16_17_15_17_365.jp,0.0
IMG\right_2018_07_16_17_15_17_433.jp,0.0
IMG\right_2018_07_16_17_15_17_504.jp,0.0
IMG\right_2018_07_16_17_15_17_578.jp,0.0
IMG\right_2018_07_16_17_15_17_651.jp,0.2
IMG\right_2018_07_16_17_15_17_719.jp,0.35
IMG\right_2018_07_16_17_15_17_795.jp,0.271893
IMG\right_2018_07_16_17_15_17_868.jp,0.0256624
IMG\right_2018_07_16_17_15_17_935.jp,0.0
IMG\right_2018_07_16_17_15_18_009.jp,0.0
IMG\right_2018_07_16_17_15_18_082.jp,0.05
IMG\right_2018_07_16_17_15_18_156.jp,0.25
IMG\right_2018_07_16_17_15_18_224.jp,0.45
IMG\right_2018_07_16_17_15_18_296.jp,0.6000001
IMG\right_2018_07_16_17_15_18_365.jp,0.8000001
IMG\right_2018_07_16_17_15_18_434.jp,0.8877879
IMG\right_2018_07_16_17_15_18_512.jp,0.6270079
IMG\right_2018_07_16_17_15_18_587.jp,0.3999478
IMG\right_2018_07_16_17_15_18_656.jp,0.2499478
IMG\right_2018_07_16_17_15_18_727.jp,-0.2649441
IMG\right_2018_07_16_17_15_18_795.jp,-0.08971509
IMG\right_2018_07_16_17_15_18_867.jp,0.0
IMG\right_2018_07_16_17_15_18_942.jp,0.0
IMG\right_2018_07_16_17_15_19_017.jp,0.0
IMG\right_2018_07_16_17_15_19_094.jp,0.0
IMG\right_2018_07_16_17_15_19_170.jp,0.0
IMG\right_2018_07_16_17_15_19_240.jp,-0.15
IMG\right_2018_07_16_17_15_19_311.jp,-0.1786333
IMG\right_2018_07_16_17_15_19_385.jp,0.0
IMG\right_2018_07_16_17_15_19_462.jp,0.0
IMG\right_2018_07_16_17_15_19_540.jp,0.0
IMG\right_2018_07_16_17_15_19_613.jp,0.0
IMG\right_2018_07_16_17_15_19_682.jp,0.0
IMG\right_2018_07_16_17_15_19_760.jp,0.0
IMG\right_2018_07_16_17_15_19_836.jp,0.2
IMG\right_2018_07_16_17_15_19_915.jp,0.4117432
IMG\right_2018_07_16_17_15_19_991.jp,0.1811668
IMG\right_2018_07_16_17_15_20_061.jp,0.0
IMG\right_2018_07_16_17_15_20_136.jp,0.0
IMG\right_2018_07_16_17_15_20_207.jp,0.1
IMG\right_2018_07_16_17_15_20_280.jp,0.1601008
IMG\right_2018_07_16_17_15_20_353.jp,0.0
IMG\right_2018_07_16_17_15_20_426.jp,0.0
IMG\right_2018_07_16_17_15_20_496.jp,0.0
IMG\right_2018_07_16_17_15_20_571.jp,0.0
IMG\right_2018_07_16_17_15_20_640.jp,0.0
IMG\right_2018_07_16_17_15_20_707.jp,0.0
IMG\right_2018_07_16_17_15_20_782.jp,0.0
IMG\right_2018_07_16_17_15_20_852.jp,0.1
IMG\right_2018_07_16_17_15_20_922.jp,0.25
IMG\right_2018_07_16_17_15_20_997.jp,0.3061018
IMG\right_2018_07_16_17_15_21_069.jp,0.06652576
IMG\right_2018_07_16_17_15_21_136.jp,0.0
IMG\right_2018_07_16_17_15_21_211.jp,0.0
IMG\right_2018_07_16_17_15_21_279.jp,0.05
IMG\right_2018_07_16_17_15_21_349.jp,0.25
IMG\right_2018_07_16_17_15_21_418.jp,0.1473422
IMG\right_2018_07_16_17_15_21_487.jp,0.0
IMG\right_2018_07_16_17_15_21_562.jp,0.0
IMG\right_2018_07_16_17_15_21_632.jp,0.0
IMG\right_2018_07_16_17_15_21_708.jp,0.05
IMG\right_2018_07_16_17_15_21_777.jp,0.2
IMG\right_2018_07_16_17_15_21_851.jp,0.4
IMG\right_2018_07_16_17_15_21_925.jp,0.2726455
IMG\right_2018_07_16_17_15_21_996.jp,0.08701409
IMG\right_2018_07_16_17_15_22_063.jp,0.0
IMG\right_2018_07_16_17_15_22_131.jp,0.0
IMG\right_2018_07_16_17_15_22_205.jp,0.0
IMG\right_2018_07_16_17_15_22_277.jp,0.0
IMG\right_2018_07_16_17_15_22_350.jp,0.0
IMG\right_2018_07_16_17_15_22_424.jp,0.0
IMG\right_2018_07_16_17_15_22_491.jp,0.0
IMG\right_2018_07_16_17_15_22_565.jp,0.0
IMG\right_2018_07_16_17_15_22_632.jp,0.0
IMG\right_2018_07_16_17_15_22_706.jp,0.0
